,Myh7,Myh2,Myh1,colMax,ID,Filename,Type,Exercise,Laminin,Area,Sample,FibreType
4130,24.37777778,366.8944444,425.3074074,425.3074074,458,M1217-16,FT, Pre,323,5459.290188,C4,Myh1+
4131,24.37777778,371.8944444,93.30740741,371.8944444,773,M1217-16,FT, Pre,240,3717.536534,C4,Myh2+
4132,24.37777778,374.8944444,72.30740741,374.8944444,303,M1217-16,FT, Pre,327,3160.125261,C4,Myh2+
4133,24.37777778,447.8944444,65.30740741,447.8944444,273,M1217-16,FT, Pre,314,9039.979123,C4,Myh2+
4134,24.37777778,472.8944444,200.3074074,472.8944444,86,M1217-16,FT, Pre,385,1590.605428,C4,Myh2+
4135,24.37777778,669.8944444,131.3074074,669.8944444,861,M1217-16,FT, Pre,226,2689.874739,C4,Myh2+
4136,24.37777778,758.8944444,124.3074074,758.8944444,85,M1217-16,FT, Pre,313,1704.80167,C4,Myh2+
4137,24.37777778,794.8944444,102.3074074,794.8944444,1034,M1217-16,FT, Pre,330,2788.517745,C4,Myh2+
4138,24.48372093,1362.47907,151.2186047,1362.47907,206,JG1,FT, Pre,533,986.5344468,P1,Myh2+
4139,24.48372093,264.4790698,420.2186047,420.2186047,156,JG1,FT, Pre,470,2588.726514,P1,Myh1+
4140,24.48372093,355.4790698,984.2186047,984.2186047,289,JG1,FT, Pre,528,3324.843424,P1,Myh1+
4141,24.48372093,998.4790698,109.2186047,998.4790698,263,JG1,FT, Pre,522,4849.478079,P1,Myh2+
4142,24.506,1015.076,130.142,1015.076,639,DS4,FT,Post,313,3760.85595,P2,Myh2+
4143,24.506,1180.076,124.142,1180.076,717,DS4,FT,Post,256,3274.217119,P2,Myh2+
4144,24.506,366.076,466.142,466.142,784,DS4,FT,Post,286,3032.359081,P2,Myh1+
4145,24.506,718.076,1025.142,1025.142,15,DS4,FT,Post,303,4909.707724,P2,Myh1+
4146,24.506,758.076,715.142,758.076,216,DS4,FT,Post,400,2660.229645,P2,Myh2+
4147,24.55696203,1024.332278,165.1012658,1024.332278,41,JG4,FT,Post,279,7059.812109,P1,Myh2+
4148,24.55696203,1088.332278,165.1012658,1088.332278,30,JG4,FT,Post,265,8379.331942,P1,Myh2+
4149,24.55696203,1361.332278,174.1012658,1361.332278,613,JG4,FT,Post,336,4984.133612,P1,Myh2+
4150,24.55696203,1369.332278,196.1012658,1369.332278,227,JG4,FT,Post,301,7451.983299,P1,Myh2+
4151,24.55696203,1882.332278,432.1012658,1882.332278,488,JG4,FT,Post,653,5545.093946,P1,Myh2+
4152,24.55696203,1892.332278,216.1012658,1892.332278,746,JG4,FT,Post,738,441.1273486,P1,Myh2+
4153,24.55696203,2653.332278,407.1012658,2653.332278,477,JG4,FT,Post,607,6906.471816,P1,Myh2+
4154,24.55696203,42.33227848,50.10126582,50.10126582,281,JG4,FT,Post,411,1603.862213,P1,Myh1+
4155,24.55696203,49.33227848,19.10126582,49.33227848,754,JG4,FT,Post,621,875.4697286,P1,Myh2+
4156,24.55696203,750.3322785,148.1012658,750.3322785,226,JG4,FT,Post,229,4472.338205,P1,Myh2+
4157,24.55696203,809.3322785,349.1012658,809.3322785,487,JG4,FT,Post,279,8515.344468,P1,Myh2+
4158,24.55696203,873.3322785,261.1012658,873.3322785,86,JG4,FT,Post,264,4686.11691,P1,Myh2+
4159,24.55696203,901.3322785,133.1012658,901.3322785,369,JG4,FT,Post,315,7918.789144,P1,Myh2+
4160,24.55696203,990.3322785,130.1012658,990.3322785,91,JG4,FT,Post,331,3490.501044,P1,Myh2+
4161,24.57368421,1196.881579,206.5842105,1196.881579,203,DS1,FT, Pre,344,5913.88309,P2,Myh2+
4162,24.57368421,158.8815789,728.5842105,728.5842105,176,DS1,FT, Pre,342,3071.607516,P2,Myh1+
4163,24.57368421,337.8815789,1084.584211,1084.584211,538,DS1,FT, Pre,422,9849.791232,P2,Myh1+
4164,24.57368421,449.8815789,746.5842105,746.5842105,306,DS1,FT, Pre,350,1957.515658,P2,Myh1+
4165,24.58823529,1015.856471,176.1788235,1015.856471,49,PL4,FT,Post,271,6838.517745,P4,Myh2+
4166,24.58823529,1041.856471,316.1788235,1041.856471,1061,PL4,FT,Post,303,9247.077244,P4,Myh2+
4167,24.58823529,1048.856471,207.1788235,1048.856471,672,PL4,FT,Post,306,4359.60334,P4,Myh2+
4168,24.58823529,1077.856471,209.1788235,1077.856471,323,PL4,FT,Post,279,6575.469729,P4,Myh2+
4169,24.58823529,1093.856471,232.1788235,1093.856471,1394,PL4,FT,Post,517,6257.098121,P4,Myh2+
4170,24.58823529,1383.856471,435.1788235,1383.856471,23,PL4,FT,Post,329,2559.394572,P4,Myh2+
4171,24.58823529,1585.856471,826.1788235,1585.856471,1381,PL4,FT,Post,328,4553.966597,P4,Myh2+
4172,24.58823529,1799.856471,208.1788235,1799.856471,1354,PL4,FT,Post,316,4474.530271,P4,Myh2+
4173,24.58823529,185.8564706,750.1788235,750.1788235,1126,PL4,FT,Post,235,4573.799582,P4,Myh1+
4174,24.58823529,1919.856471,539.1788235,1919.856471,576,PL4,FT,Post,332,3200.208768,P4,Myh2+
4175,24.58823529,2116.856471,560.1788235,2116.856471,1372,PL4,FT,Post,335,1802.400835,P4,Myh2+
4176,24.58823529,225.8564706,576.1788235,576.1788235,730,PL4,FT,Post,242,5210.751566,P4,Myh1+
4177,24.58823529,232.8564706,834.1788235,834.1788235,136,PL4,FT,Post,296,3722.755741,P4,Myh1+
4178,24.58823529,264.8564706,687.1788235,687.1788235,1295,PL4,FT,Post,239,2230.897704,P4,Myh1+
4179,24.58823529,271.8564706,848.1788235,848.1788235,447,PL4,FT,Post,255,5940.709812,P4,Myh1+
4180,24.58823529,274.8564706,800.1788235,800.1788235,1285,PL4,FT,Post,277,2409.08142,P4,Myh1+
4181,24.58823529,412.8564706,288.1788235,412.8564706,983,PL4,FT,Post,280,1499.164927,P4,Myh2+
4182,24.58823529,417.8564706,1014.178824,1014.178824,209,PL4,FT,Post,303,6101.25261,P4,Myh1+
4183,24.58823529,439.8564706,463.1788235,463.1788235,388,PL4,FT,Post,218,7874.843424,P4,Myh1+
4184,24.58823529,476.8564706,271.1788235,476.8564706,1224,PL4,FT,Post,240,4322.964509,P4,Myh2+
4185,24.58823529,485.8564706,886.1788235,886.1788235,1324,PL4,FT,Post,279,4662.421712,P4,Myh1+
4186,24.58823529,511.8564706,1252.178824,1252.178824,15,PL4,FT,Post,290,3607.82881,P4,Myh1+
4187,24.58823529,563.8564706,1163.178824,1163.178824,754,PL4,FT,Post,298,6457.202505,P4,Myh1+
4188,24.58823529,580.8564706,152.1788235,580.8564706,818,PL4,FT,Post,302,6070.45929,P4,Myh2+
4189,24.58823529,588.8564706,472.1788235,588.8564706,152,PL4,FT,Post,239,4836.11691,P4,Myh2+
4190,24.58823529,597.8564706,221.1788235,597.8564706,356,PL4,FT,Post,328,3402.818372,P4,Myh2+
4191,24.58823529,603.8564706,105.1788235,603.8564706,901,PL4,FT,Post,308,7057.620042,P4,Myh2+
4192,24.58823529,617.8564706,458.1788235,617.8564706,336,PL4,FT,Post,235,8211.586639,P4,Myh2+
4193,24.58823529,619.8564706,134.1788235,619.8564706,1095,PL4,FT,Post,277,7941.858038,P4,Myh2+
4194,24.58823529,643.8564706,149.1788235,643.8564706,1128,PL4,FT,Post,265,9950.521921,P4,Myh2+
4195,24.58823529,647.8564706,249.1788235,647.8564706,1199,PL4,FT,Post,258,7652.818372,P4,Myh2+
4196,24.58823529,681.8564706,215.1788235,681.8564706,631,PL4,FT,Post,241,7746.242171,P4,Myh2+
4197,24.58823529,688.8564706,198.1788235,688.8564706,1326,PL4,FT,Post,300,4256.889353,P4,Myh2+
4198,24.58823529,705.8564706,103.1788235,705.8564706,1179,PL4,FT,Post,232,5783.194154,P4,Myh2+
4199,24.58823529,707.8564706,171.1788235,707.8564706,997,PL4,FT,Post,319,3594.572025,P4,Myh2+
4200,24.58823529,714.8564706,194.1788235,714.8564706,358,PL4,FT,Post,272,9883.08977,P4,Myh2+
4201,24.58823529,724.8564706,184.1788235,724.8564706,633,PL4,FT,Post,231,10121.50313,P4,Myh2+
4202,24.58823529,731.8564706,175.1788235,731.8564706,460,PL4,FT,Post,214,8725.365344,P4,Myh2+
4203,24.58823529,757.8564706,195.1788235,757.8564706,695,PL4,FT,Post,254,10199.06054,P4,Myh2+
4204,24.58823529,759.8564706,199.1788235,759.8564706,1427,PL4,FT,Post,231,5952.609603,P4,Myh2+
4205,24.58823529,766.8564706,197.1788235,766.8564706,282,PL4,FT,Post,234,7117.849687,P4,Myh2+
4206,24.58823529,772.8564706,152.1788235,772.8564706,996,PL4,FT,Post,300,4535.908142,P4,Myh2+
4207,24.58823529,788.8564706,226.1788235,788.8564706,263,PL4,FT,Post,227,5820.250522,P4,Myh2+
4208,24.58823529,800.8564706,154.1788235,800.8564706,1188,PL4,FT,Post,297,5614.509395,P4,Myh2+
4209,24.58823529,802.8564706,293.1788235,802.8564706,172,PL4,FT,Post,268,5570.772443,P4,Myh2+
4210,24.58823529,818.8564706,203.1788235,818.8564706,248,PL4,FT,Post,244,7306.158664,P4,Myh2+
4211,24.58823529,840.8564706,265.1788235,840.8564706,1479,PL4,FT,Post,263,7080.06263,P4,Myh2+
4212,24.58823529,846.8564706,239.1788235,846.8564706,1440,PL4,FT,Post,227,5589.14405,P4,Myh2+
4213,24.58823529,847.8564706,349.1788235,847.8564706,1121,PL4,FT,Post,255,2951.983299,P4,Myh2+
4214,24.58823529,862.8564706,202.1788235,862.8564706,137,PL4,FT,Post,251,6316.075157,P4,Myh2+
4215,24.58823529,864.8564706,409.1788235,864.8564706,236,PL4,FT,Post,396,9559.916493,P4,Myh2+
4216,24.58823529,870.8564706,191.1788235,870.8564706,382,PL4,FT,Post,290,8017.223382,P4,Myh2+
4217,24.58823529,898.8564706,209.1788235,898.8564706,745,PL4,FT,Post,288,5937.682672,P4,Myh2+
4218,24.58823529,899.8564706,199.1788235,899.8564706,500,PL4,FT,Post,292,9144.989562,P4,Myh2+
4219,24.58823529,905.8564706,159.1788235,905.8564706,1093,PL4,FT,Post,299,1117.849687,P4,Myh2+
4220,24.58823529,938.8564706,194.1788235,938.8564706,1383,PL4,FT,Post,249,5054.488518,P4,Myh2+
4221,24.58823529,953.8564706,329.1788235,953.8564706,319,PL4,FT,Post,244,8383.924843,P4,Myh2+
4222,24.58823529,954.8564706,261.1788235,954.8564706,399,PL4,FT,Post,288,7187.682672,P4,Myh2+
4223,24.58823529,991.8564706,217.1788235,991.8564706,492,PL4,FT,Post,323,9489.979123,P4,Myh2+
4224,24.83464567,1089.299213,321.8661417,1089.299213,105,AB4,FT,Post,335,962.3173278,P3,Myh2+
4225,24.83464567,1092.299213,159.8661417,1092.299213,973,AB4,FT,Post,364,6226.826722,P3,Myh2+
4226,24.83464567,1110.299213,283.8661417,1110.299213,1090,AB4,FT,Post,334,3910.542797,P3,Myh2+
4227,24.83464567,1131.299213,153.8661417,1131.299213,1187,AB4,FT,Post,343,8290.083507,P3,Myh2+
4228,24.83464567,1147.299213,95.86614173,1147.299213,972,AB4,FT,Post,355,6489.665971,P3,Myh2+
4229,24.83464567,1284.299213,204.8661417,1284.299213,431,AB4,FT,Post,432,1038.204593,P3,Myh2+
4230,24.83464567,1463.299213,235.8661417,1463.299213,255,AB4,FT,Post,382,3575.782881,P3,Myh2+
4231,24.83464567,1475.299213,218.8661417,1475.299213,271,AB4,FT,Post,387,6220.041754,P3,Myh2+
4232,24.83464567,165.2992126,477.8661417,477.8661417,368,AB4,FT,Post,406,1060.960334,P3,Myh1+
4233,24.83464567,2379.299213,351.8661417,2379.299213,1071,AB4,FT,Post,400,3427.348643,P3,Myh2+
4234,24.83464567,509.2992126,83.86614173,509.2992126,970,AB4,FT,Post,477,5750.104384,P3,Myh2+
4235,24.83464567,518.2992126,130.8661417,518.2992126,1190,AB4,FT,Post,356,6387.995825,P3,Myh2+
4236,24.83464567,550.2992126,527.8661417,550.2992126,64,AB4,FT,Post,299,3892.901879,P3,Myh2+
4237,24.83464567,632.2992126,168.8661417,632.2992126,1124,AB4,FT,Post,279,10416.38831,P3,Myh2+
4238,24.83464567,663.2992126,241.8661417,663.2992126,502,AB4,FT,Post,474,4287.265136,P3,Myh2+
4239,24.83464567,683.2992126,138.8661417,683.2992126,436,AB4,FT,Post,373,6680.375783,P3,Myh2+
4240,24.83464567,720.2992126,168.8661417,720.2992126,1100,AB4,FT,Post,271,7235.177453,P3,Myh2+
4241,24.83464567,724.2992126,152.8661417,724.2992126,264,AB4,FT,Post,492,2317.849687,P3,Myh2+
4242,24.83464567,805.2992126,209.8661417,805.2992126,625,AB4,FT,Post,377,2684.446764,P3,Myh2+
4243,24.83464567,853.2992126,124.8661417,853.2992126,421,AB4,FT,Post,396,3965.240084,P3,Myh2+
4244,24.83464567,865.2992126,131.8661417,865.2992126,1109,AB4,FT,Post,341,9228.2881,P3,Myh2+
4245,24.83464567,885.2992126,283.8661417,885.2992126,1118,AB4,FT,Post,269,8777.244259,P3,Myh2+
4246,24.83464567,926.2992126,256.8661417,926.2992126,118,AB4,FT,Post,440,6706.889353,P3,Myh2+
4247,24.88974359,1018.038462,194.3615385,1018.038462,1053,M1180-16,FT, Pre,352,8713.048017,C1,Myh2+
4248,24.88974359,1029.038462,339.3615385,1029.038462,426,M1180-16,FT, Pre,367,4330.688935,C1,Myh2+
4249,24.88974359,1100.038462,353.3615385,1100.038462,490,M1180-16,FT, Pre,354,3166.388309,C1,Myh2+
4250,24.88974359,1172.038462,799.3615385,1172.038462,710,M1180-16,FT, Pre,267,9186.11691,C1,Myh2+
4251,24.88974359,1213.038462,351.3615385,1213.038462,178,M1180-16,FT, Pre,282,3596.033403,C1,Myh2+
4252,24.88974359,201.0384615,484.3615385,484.3615385,1043,M1180-16,FT, Pre,248,3770.146138,C1,Myh1+
4253,24.88974359,206.0384615,800.3615385,800.3615385,468,M1180-16,FT, Pre,328,1437.578288,C1,Myh1+
4254,24.88974359,217.0384615,743.3615385,743.3615385,211,M1180-16,FT, Pre,349,880.0626305,C1,Myh1+
4255,24.88974359,218.0384615,604.3615385,604.3615385,818,M1180-16,FT, Pre,576,2568.162839,C1,Myh1+
4256,24.88974359,243.0384615,754.3615385,754.3615385,571,M1180-16,FT, Pre,264,3148.851775,C1,Myh1+
4257,24.88974359,254.0384615,712.3615385,712.3615385,911,M1180-16,FT, Pre,734,2311.691023,C1,Myh1+
4258,24.88974359,274.0384615,754.3615385,754.3615385,878,M1180-16,FT, Pre,577,2506.263048,C1,Myh1+
4259,24.88974359,288.0384615,826.3615385,826.3615385,836,M1180-16,FT, Pre,521,5810.229645,C1,Myh1+
4260,24.88974359,291.0384615,823.3615385,823.3615385,567,M1180-16,FT, Pre,244,3151.043841,C1,Myh1+
4261,24.88974359,296.0384615,1175.361538,1175.361538,58,M1180-16,FT, Pre,288,2781.210856,C1,Myh1+
4262,24.88974359,317.0384615,642.3615385,642.3615385,328,M1180-16,FT, Pre,308,4047.912317,C1,Myh1+
4263,24.88974359,319.0384615,617.3615385,617.3615385,955,M1180-16,FT, Pre,279,6031.837161,C1,Myh1+
4264,24.88974359,322.0384615,730.3615385,730.3615385,823,M1180-16,FT, Pre,589,6268.997912,C1,Myh1+
4265,24.88974359,331.0384615,971.3615385,971.3615385,583,M1180-16,FT, Pre,350,4617.118998,C1,Myh1+
4266,24.88974359,335.0384615,1120.361538,1120.361538,53,M1180-16,FT, Pre,318,2111.899791,C1,Myh1+
4267,24.88974359,350.0384615,963.3615385,963.3615385,576,M1180-16,FT, Pre,235,6526.51357,C1,Myh1+
4268,24.88974359,370.0384615,1026.361538,1026.361538,582,M1180-16,FT, Pre,269,7134.029228,C1,Myh1+
4269,24.88974359,377.0384615,955.3615385,955.3615385,294,M1180-16,FT, Pre,328,2854.697286,C1,Myh1+
4270,24.88974359,410.0384615,890.3615385,890.3615385,134,M1180-16,FT, Pre,273,983.4029228,C1,Myh1+
4271,24.88974359,425.0384615,1002.361538,1002.361538,362,M1180-16,FT, Pre,332,5712.734864,C1,Myh1+
4272,24.88974359,437.0384615,1120.361538,1120.361538,86,M1180-16,FT, Pre,357,5689.979123,C1,Myh1+
4273,24.88974359,456.0384615,852.3615385,852.3615385,489,M1180-16,FT, Pre,289,3052.296451,C1,Myh1+
4274,24.88974359,459.0384615,1275.361538,1275.361538,641,M1180-16,FT, Pre,275,5880.584551,C1,Myh1+
4275,24.88974359,463.0384615,696.3615385,696.3615385,879,M1180-16,FT, Pre,566,2680.688935,C1,Myh1+
4276,24.88974359,469.0384615,1125.361538,1125.361538,367,M1180-16,FT, Pre,397,7842.484342,C1,Myh1+
4277,24.88974359,474.0384615,1223.361538,1223.361538,731,M1180-16,FT, Pre,312,9812.108559,C1,Myh1+
4278,24.88974359,544.0384615,1514.361538,1514.361538,85,M1180-16,FT, Pre,416,2690.083507,C1,Myh1+
4279,24.88974359,546.0384615,1009.361538,1009.361538,717,M1180-16,FT, Pre,257,889.2484342,C1,Myh1+
4280,24.88974359,547.0384615,825.3615385,825.3615385,297,M1180-16,FT, Pre,350,2198.434238,C1,Myh1+
4281,24.88974359,556.0384615,1437.361538,1437.361538,974,M1180-16,FT, Pre,337,7927.974948,C1,Myh1+
4282,24.88974359,562.0384615,1113.361538,1113.361538,339,M1180-16,FT, Pre,383,695.6158664,C1,Myh1+
4283,24.88974359,599.0384615,421.3615385,599.0384615,392,M1180-16,FT, Pre,410,3143.006263,C1,Myh2+
4284,24.88974359,631.0384615,1184.361538,1184.361538,755,M1180-16,FT, Pre,284,5328.601253,C1,Myh1+
4285,24.88974359,671.0384615,604.3615385,671.0384615,573,M1180-16,FT, Pre,266,4805.114823,C1,Myh2+
4286,24.88974359,678.0384615,611.3615385,678.0384615,221,M1180-16,FT, Pre,392,3277.76618,C1,Myh2+
4287,24.88974359,703.0384615,708.3615385,708.3615385,376,M1180-16,FT, Pre,386,1216.492693,C1,Myh1+
4288,24.88974359,712.0384615,393.3615385,712.0384615,404,M1180-16,FT, Pre,415,3117.745303,C1,Myh2+
4289,24.88974359,785.0384615,654.3615385,785.0384615,271,M1180-16,FT, Pre,402,4058.663883,C1,Myh2+
4290,24.94823529,14.32705882,137.9270588,137.9270588,1184,M1212-16,FT, Pre,463,2955.010438,C3,Myh1+
4291,24.94823529,14.32705882,146.9270588,146.9270588,599,M1212-16,FT, Pre,436,896.868476,C3,Myh1+
4292,24.94823529,176.3270588,839.9270588,839.9270588,212,M1212-16,FT, Pre,299,2159.394572,C3,Myh1+
4293,24.94823529,178.3270588,772.9270588,772.9270588,1195,M1212-16,FT, Pre,265,1495.824635,C3,Myh1+
4294,24.94823529,197.3270588,855.9270588,855.9270588,867,M1212-16,FT, Pre,282,3256.471816,C3,Myh1+
4295,24.94823529,205.3270588,695.9270588,695.9270588,527,M1212-16,FT, Pre,370,2462.943633,C3,Myh1+
4296,24.94823529,220.3270588,631.9270588,631.9270588,772,M1212-16,FT, Pre,366,3336.325678,C3,Myh1+
4297,24.94823529,226.3270588,1013.927059,1013.927059,1090,M1212-16,FT, Pre,349,3144.154489,C3,Myh1+
4298,24.94823529,228.3270588,831.9270588,831.9270588,411,M1212-16,FT, Pre,258,2107.724426,C3,Myh1+
4299,24.94823529,275.3270588,1032.927059,1032.927059,98,M1212-16,FT, Pre,345,3635.386221,C3,Myh1+
4300,24.94823529,288.3270588,358.9270588,358.9270588,387,M1212-16,FT, Pre,264,2757.202505,C3,Myh1+
4301,24.94823529,291.3270588,551.9270588,551.9270588,976,M1212-16,FT, Pre,248,3062.734864,C3,Myh1+
4302,24.94823529,292.3270588,867.9270588,867.9270588,458,M1212-16,FT, Pre,380,3165.65762,C3,Myh1+
4303,24.94823529,314.3270588,562.9270588,562.9270588,559,M1212-16,FT, Pre,312,5317.745303,C3,Myh1+
4304,24.94823529,318.3270588,114.9270588,318.3270588,364,M1212-16,FT, Pre,276,6998.121086,C3,Myh2+
4305,24.94823529,320.3270588,1038.927059,1038.927059,112,M1212-16,FT, Pre,383,5395.407098,C3,Myh1+
4306,24.94823529,334.3270588,189.9270588,334.3270588,310,M1212-16,FT, Pre,248,2730.167015,C3,Myh2+
4307,24.94823529,343.3270588,662.9270588,662.9270588,1256,M1212-16,FT, Pre,325,1115.970772,C3,Myh1+
4308,24.94823529,387.3270588,500.9270588,500.9270588,1227,M1212-16,FT, Pre,344,1860.229645,C3,Myh1+
4309,24.94823529,404.3270588,318.9270588,404.3270588,1169,M1212-16,FT, Pre,290,2611.377871,C3,Myh2+
4310,24.94823529,461.3270588,139.9270588,461.3270588,395,M1212-16,FT, Pre,239,3570.981211,C3,Myh2+
4311,24.94823529,462.3270588,198.9270588,462.3270588,789,M1212-16,FT, Pre,260,1601.461378,C3,Myh2+
4312,24.94823529,56.32705882,590.9270588,590.9270588,44,M1212-16,FT, Pre,253,2220.45929,C3,Myh1+
4313,24.94823529,603.3270588,161.9270588,603.3270588,1005,M1212-16,FT, Pre,476,4172.442589,C3,Myh2+
4314,24.94823529,626.3270588,551.9270588,626.3270588,103,M1212-16,FT, Pre,445,2010.751566,C3,Myh2+
4315,24.94823529,683.3270588,233.9270588,683.3270588,687,M1212-16,FT, Pre,324,6436.743215,C3,Myh2+
4316,24.94823529,720.3270588,193.9270588,720.3270588,359,M1212-16,FT, Pre,417,1551.983299,C3,Myh2+
4317,24.94823529,786.3270588,473.9270588,786.3270588,840,M1212-16,FT, Pre,296,3597.703549,C3,Myh2+
4318,24.94823529,88.32705882,639.9270588,639.9270588,307,M1212-16,FT, Pre,228,2862.421712,C3,Myh1+
4319,24.94823529,886.3270588,157.9270588,886.3270588,111,M1212-16,FT, Pre,261,6508.768267,C3,Myh2+
4320,24.94823529,950.3270588,174.9270588,950.3270588,329,M1212-16,FT, Pre,283,4176.826722,C3,Myh2+
4321,24.94823529,952.3270588,206.9270588,952.3270588,296,M1212-16,FT, Pre,302,1627.453027,C3,Myh2+
4322,240.3777778,54.89444444,60.30740741,240.3777778,1019,M1217-16,FT, Pre,254,3095.302714,C4,Myh7+
4323,240.3777778,58.89444444,62.30740741,240.3777778,631,M1217-16,FT, Pre,230,2358.350731,C4,Myh7+
4324,240.3777778,58.89444444,71.30740741,240.3777778,357,M1217-16,FT, Pre,273,10118.78914,C4,Myh7+
4325,240.4837209,135.4790698,77.21860465,240.4837209,54,JG1,FT, Pre,614,2897.181628,P1,Myh7+
4326,240.4837209,83.47906977,111.2186047,240.4837209,59,JG1,FT, Pre,655,2579.227557,P1,Myh7+
4327,240.556962,1675.332278,278.1012658,1675.332278,695,JG4,FT,Post,392,1856.263048,P1,Myh2+
4328,240.9482353,20.32705882,121.9270588,240.9482353,766,M1212-16,FT, Pre,452,4084.34238,C3,Myh7+
4329,240.9482353,23.32705882,167.9270588,240.9482353,35,M1212-16,FT, Pre,307,3974.634656,C3,Myh7+
4330,240.9482353,42.32705882,99.92705882,240.9482353,1262,M1212-16,FT, Pre,378,9854.279749,C3,Myh7+
4331,241.3274021,21.20640569,65.0747331,241.3274021,117,M1189-16,FT, Pre,258,6298.016701,C2,Myh7+
4332,241.3274021,23.20640569,59.0747331,241.3274021,498,M1189-16,FT, Pre,231,6160.229645,C2,Myh7+
4333,241.4837209,80.47906977,41.21860465,241.4837209,180,JG1,FT, Pre,396,5041.440501,P1,Myh7+
4334,241.9482353,22.32705882,104.9270588,241.9482353,694,M1212-16,FT, Pre,501,6544.258873,C3,Myh7+
4335,241.9482353,30.32705882,91.92705882,241.9482353,1204,M1212-16,FT, Pre,265,4853.02714,C3,Myh7+
4336,241.9482353,35.32705882,166.9270588,241.9482353,1032,M1212-16,FT, Pre,306,2489.561587,C3,Myh7+
4337,242.0891089,179.5709571,69.38283828,242.0891089,226,AB1,FT, Pre,384,7439.14405,P3,Myh7+
4338,242.092511,21.33039648,52.14977974,242.092511,28,PJ1,FT, Pre,237,1041.649269,P5,Myh7+
4339,242.092511,29.33039648,60.14977974,242.092511,475,PJ1,FT, Pre,276,4253.02714,P5,Myh7+
4340,242.092511,59.33039648,43.14977974,242.092511,420,PJ1,FT, Pre,259,5918.371608,P5,Myh7+
4341,242.3274021,30.20640569,67.0747331,242.3274021,20,M1189-16,FT, Pre,239,7382.463466,C2,Myh7+
4342,242.3777778,46.89444444,70.30740741,242.3777778,478,M1217-16,FT, Pre,256,1593.632568,C4,Myh7+
4343,242.3777778,58.89444444,66.30740741,242.3777778,796,M1217-16,FT, Pre,256,3265.762004,C4,Myh7+
4344,242.4837209,190.4790698,122.2186047,242.4837209,481,JG1,FT, Pre,845,2156.471816,P1,Myh7+
4345,242.556962,2173.332278,337.1012658,2173.332278,630,JG4,FT,Post,506,2996.346555,P1,Myh2+
4346,243.092511,63.33039648,54.14977974,243.092511,275,PJ1,FT, Pre,310,4136.11691,P5,Myh7+
4347,243.3274021,27.20640569,72.0747331,243.3274021,129,M1189-16,FT, Pre,218,5825.469729,C2,Myh7+
4348,243.8346457,60.2992126,25.86614173,243.8346457,979,AB4,FT,Post,464,4743.006263,P3,Myh7+
4349,243.9482353,40.32705882,137.9270588,243.9482353,894,M1212-16,FT, Pre,524,2143.319415,C3,Myh7+
4350,244.0891089,56.5709571,70.38283828,244.0891089,225,AB1,FT, Pre,338,4077.870564,P3,Myh7+
4351,244.092511,35.33039648,34.14977974,244.092511,97,PJ1,FT, Pre,243,6586.325678,P5,Myh7+
4352,244.092511,43.33039648,54.14977974,244.092511,235,PJ1,FT, Pre,269,8768.267223,P5,Myh7+
4353,244.3777778,64.89444444,56.30740741,244.3777778,991,M1217-16,FT, Pre,298,4367.745303,C4,Myh7+
4354,244.3777778,69.89444444,80.30740741,244.3777778,790,M1217-16,FT, Pre,249,3479.018789,C4,Myh7+
4355,244.3777778,86.89444444,71.30740741,244.3777778,346,M1217-16,FT, Pre,294,9295.302714,C4,Myh7+
4356,244.8897436,1262.038462,525.3615385,1262.038462,379,M1180-16,FT, Pre,371,1798.329854,C1,Myh2+
4357,244.9482353,36.32705882,145.9270588,244.9482353,303,M1212-16,FT, Pre,277,3136.221294,C3,Myh7+
4358,245.092511,32.33039648,28.14977974,245.092511,174,PJ1,FT, Pre,210,4629.645094,P5,Myh7+
4359,245.3274021,23.20640569,78.0747331,245.3274021,38,M1189-16,FT, Pre,286,5701.356994,C2,Myh7+
4360,245.3274021,43.20640569,137.0747331,245.3274021,425,M1189-16,FT, Pre,272,3061.795407,C2,Myh7+
4361,245.3777778,72.89444444,80.30740741,245.3777778,1026,M1217-16,FT, Pre,312,2867.223382,C4,Myh7+
4362,245.9482353,28.32705882,138.9270588,245.9482353,1239,M1212-16,FT, Pre,276,4544.258873,C3,Myh7+
4363,245.9482353,35.32705882,146.9270588,245.9482353,219,M1212-16,FT, Pre,324,3915.240084,C3,Myh7+
4364,245.9482353,40.32705882,143.9270588,245.9482353,316,M1212-16,FT, Pre,259,3721.085595,C3,Myh7+
4365,246.092511,37.33039648,47.14977974,246.092511,17,PJ1,FT, Pre,251,4901.878914,P5,Myh7+
4366,246.092511,41.33039648,40.14977974,246.092511,228,PJ1,FT, Pre,284,7641.440501,P5,Myh7+
4367,246.9482353,29.32705882,217.9270588,246.9482353,794,M1212-16,FT, Pre,316,2590.709812,C3,Myh7+
4368,246.9482353,30.32705882,111.9270588,246.9482353,255,M1212-16,FT, Pre,244,4251.25261,C3,Myh7+
4369,246.9482353,44.32705882,122.9270588,246.9482353,900,M1212-16,FT, Pre,270,3956.5762,C3,Myh7+
4370,246.9482353,47.32705882,112.9270588,246.9482353,1008,M1212-16,FT, Pre,498,2958.977035,C3,Myh7+
4371,247.3274021,56.20640569,159.0747331,247.3274021,394,M1189-16,FT, Pre,313,5886.012526,C2,Myh7+
